,stockVWAP,futureVWAP,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,midBasis,FairValue
2017-04-03 10:02:00,58.010,58.203,4640.000,157.000,58.00,58.05,10000.000,20000.000,58.15,58.25,8410.000,5788.000,57.95,58.10,40000.000,50000.000,58.10,58.30,49229.000,57871.000,170000.000,180000.000,57.877,58.179,58.006,58.356,-0.175,-0.179
2017-04-03 10:03:00,58.020,58.213,7202.000,412.000,58.00,58.05,10000.000,20000.000,58.20,58.25,12963.000,3487.000,57.95,58.10,30000.000,40000.000,58.15,58.30,60378.000,55796.000,130000.000,180000.000,57.890,58.181,58.065,58.361,-0.200,-0.180
2017-04-03 10:04:00,58.047,58.210,4084.000,3349.000,58.05,58.10,10000.000,20000.000,58.20,58.25,7202.000,27024.000,58.00,58.15,20000.000,40000.000,58.15,58.30,44572.000,72383.000,120000.000,180000.000,57.931,58.208,58.058,58.361,-0.150,-0.184
2017-04-03 10:05:00,58.052,58.242,3164.000,4189.000,58.05,58.10,10000.000,40000.000,58.25,58.30,9873.000,8129.000,58.00,58.15,30000.000,30000.000,58.20,58.35,50257.000,67635.000,110000.000,190000.000,57.929,58.223,58.155,58.397,-0.200,-0.181
2017-04-03 10:06:00,58.152,58.324,6697.000,4484.000,58.10,58.20,40000.000,10000.000,58.30,58.40,10494.000,11911.000,58.05,58.25,50000.000,20000.000,58.25,58.45,62729.000,63144.000,160000.000,170000.000,57.976,58.319,58.225,58.559,-0.200,-0.183
2017-04-03 10:07:00,58.220,58.398,10561.000,7836.000,58.20,58.25,10000.000,10000.000,58.40,58.45,14942.000,12595.000,58.15,58.30,40000.000,30000.000,58.35,58.50,58203.000,57635.000,130000.000,160000.000,58.101,58.359,58.300,58.575,-0.200,-0.185
2017-04-03 10:08:00,58.206,58.404,270.000,6162.000,58.20,58.25,10000.000,50000.000,58.40,58.45,15751.000,13830.000,58.15,58.30,60000.000,30000.000,58.35,58.50,47912.000,67211.000,150000.000,200000.000,58.082,58.359,58.307,58.550,-0.200,-0.192
2017-04-03 10:09:00,58.214,58.398,7652.000,9536.000,58.20,58.25,20000.000,10000.000,58.40,58.45,16107.000,19491.000,58.15,58.30,30000.000,10000.000,58.35,58.50,55450.000,66387.000,130000.000,140000.000,58.098,58.351,58.304,58.589,-0.200,-0.196
2017-04-03 10:10:00,58.231,58.406,1553.000,17635.000,58.25,58.30,20000.000,20000.000,58.45,58.50,15251.000,7210.000,58.20,58.35,20000.000,20000.000,58.40,58.55,59664.000,104888.000,110000.000,250000.000,58.133,58.425,58.345,58.632,-0.200,-0.192
2017-04-03 10:11:00,58.210,58.388,1655.000,10706.000,58.25,58.30,20000.000,10000.000,58.40,58.45,7512.000,11584.000,58.20,58.35,20000.000,20000.000,58.35,58.50,48255.000,101293.000,120000.000,160000.000,58.131,58.440,58.304,58.581,-0.150,-0.188
2017-04-03 10:12:00,58.210,58.398,1744.000,11113.000,58.25,58.30,10000.000,20000.000,58.40,58.45,7472.000,20726.000,58.20,58.35,10000.000,20000.000,58.35,58.50,48504.000,110742.000,110000.000,150000.000,58.131,58.432,58.291,58.570,-0.150,-0.173
2017-04-03 10:13:00,58.183,58.416,6876.000,7589.000,58.20,58.30,10000.000,40000.000,58.40,58.45,19177.000,20659.000,58.15,58.35,50000.000,30000.000,58.35,58.50,58889.000,108241.000,160000.000,180000.000,58.098,58.437,58.300,58.553,-0.175,-0.147
2017-04-03 10:14:00,58.197,58.400,18612.000,3948.000,58.20,58.30,20000.000,30000.000,58.40,58.45,19024.000,20659.000,58.15,58.35,40000.000,30000.000,58.35,58.50,75234.000,104950.000,140000.000,170000.000,58.111,58.441,58.318,58.559,-0.175,-0.145
2017-04-03 10:15:00,58.189,58.344,15753.000,21285.000,58.20,58.30,50000.000,30000.000,58.30,58.45,10381.000,19113.000,58.15,58.35,20000.000,30000.000,58.25,58.50,64526.000,123242.000,120000.000,150000.000,58.097,58.423,58.221,58.553,-0.125,-0.148
2017-04-03 10:16:00,58.158,58.316,9055.000,100.000,58.15,58.20,30000.000,40000.000,58.30,58.40,10849.000,5885.000,58.10,58.25,20000.000,30000.000,58.25,58.45,58699.000,65026.000,110000.000,170000.000,58.041,58.328,58.195,58.506,-0.175,-0.154
2017-04-03 10:17:00,58.176,58.289,3266.000,1926.000,58.10,58.20,10000.000,30000.000,58.30,58.35,11790.000,20150.000,58.05,58.25,20000.000,50000.000,58.20,58.40,75502.000,63333.000,110000.000,170000.000,57.962,58.317,58.132,58.438,-0.175,-0.171
2017-04-03 10:18:00,58.146,58.254,7076.000,2573.000,58.10,58.15,10000.000,20000.000,58.25,58.30,4133.000,19458.000,58.05,58.20,10000.000,20000.000,58.20,58.35,73061.000,62598.000,110000.000,160000.000,57.961,58.270,58.118,58.419,-0.150,-0.187
2017-04-03 10:19:00,58.096,58.291,2788.000,1754.000,58.05,58.10,10000.000,10000.000,58.20,58.30,18440.000,2576.000,58.00,58.15,30000.000,10000.000,58.15,58.35,57868.000,35623.000,190000.000,130000.000,57.942,58.235,58.058,58.431,-0.175,-0.182
2017-04-03 10:20:00,58.134,58.301,2900.000,1913.000,58.10,58.15,30000.000,10000.000,58.20,58.30,9229.000,9999.000,58.05,58.20,50000.000,20000.000,58.15,58.35,63219.000,53152.000,250000.000,140000.000,57.974,58.285,58.072,58.425,-0.125,-0.180
2017-04-03 10:21:00,58.129,58.317,2700.000,2915.000,58.10,58.15,20000.000,20000.000,58.20,58.30,8929.000,20999.000,58.05,58.20,30000.000,20000.000,58.15,58.35,66019.000,65154.000,250000.000,140000.000,57.975,58.269,58.052,58.418,-0.125,-0.174
2017-04-03 10:22:00,58.133,58.330,956.000,50.000,58.10,58.15,20000.000,20000.000,58.20,58.30,10208.000,20014.000,58.05,58.20,30000.000,10000.000,58.15,58.35,67504.000,61304.000,260000.000,120000.000,57.974,58.276,58.052,58.425,-0.125,-0.173
2017-04-03 10:23:00,58.146,58.333,12579.000,1198.000,58.10,58.15,10000.000,10000.000,58.20,58.30,15549.000,6836.000,58.05,58.20,30000.000,10000.000,58.15,58.35,84468.000,49179.000,250000.000,110000.000,57.996,58.291,58.048,58.436,-0.125,-0.166
2017-04-03 10:24:00,58.126,58.296,14813.000,4410.000,58.10,58.15,20000.000,10000.000,58.20,58.25,20086.000,14990.000,58.05,58.20,60000.000,10000.000,58.15,58.30,84586.000,69089.000,280000.000,110000.000,58.001,58.275,58.066,58.377,-0.100,-0.167
2017-04-03 10:25:00,58.144,58.303,9112.000,5711.000,58.10,58.15,10000.000,10000.000,58.25,58.30,23236.000,9526.000,58.05,58.20,40000.000,30000.000,58.20,58.35,84499.000,57241.000,210000.000,140000.000,57.991,58.275,58.129,58.425,-0.150,-0.179
2017-04-03 10:26:00,58.147,58.301,7842.000,8736.000,58.10,58.15,10000.000,10000.000,58.25,58.30,27374.000,9526.000,58.05,58.20,50000.000,30000.000,58.20,58.35,90352.000,60266.000,210000.000,140000.000,57.992,58.269,58.131,58.425,-0.150,-0.186
2017-04-03 10:27:00,58.128,58.322,7604.000,8621.000,58.10,58.15,10000.000,20000.000,58.25,58.35,10956.000,6928.000,58.05,58.20,30000.000,30000.000,58.20,58.40,69621.000,71965.000,140000.000,130000.000,57.978,58.261,58.121,58.446,-0.175,-0.174
2017-04-03 10:28:00,58.128,58.283,7009.000,7671.000,58.10,58.15,10000.000,10000.000,58.25,58.30,10956.000,24365.000,58.05,58.20,40000.000,20000.000,58.20,58.35,68526.000,73211.000,160000.000,140000.000,57.978,58.257,58.125,58.429,-0.150,-0.168
2017-04-03 10:29:00,58.125,58.298,13520.000,12580.000,58.10,58.15,20000.000,10000.000,58.25,58.30,11229.000,25350.000,58.05,58.20,40000.000,20000.000,58.20,58.35,75148.000,80967.000,200000.000,130000.000,57.989,58.251,58.135,58.431,-0.150,-0.168
2017-04-03 10:30:00,58.150,58.366,8751.000,3363.000,58.10,58.15,50000.000,20000.000,58.30,58.40,26673.000,16928.000,58.05,58.20,50000.000,30000.000,58.25,58.45,89120.000,56107.000,250000.000,180000.000,57.995,58.268,58.196,58.525,-0.225,-0.159
2017-04-03 10:31:00,58.158,58.347,11085.000,2863.000,58.10,58.15,30000.000,10000.000,58.30,58.35,26673.000,7318.000,58.05,58.20,60000.000,30000.000,58.25,58.40,102682.000,58918.000,240000.000,160000.000,57.987,58.276,58.190,58.472,-0.200,-0.142
2017-04-03 10:32:00,58.147,58.280,6931.000,7818.000,58.10,58.15,20000.000,20000.000,58.25,58.40,14177.000,9758.000,58.05,58.20,20000.000,30000.000,58.20,58.45,86370.000,66746.000,150000.000,230000.000,57.979,58.264,58.123,58.530,-0.200,-0.136
2017-04-03 10:33:00,58.181,58.309,11658.000,7620.000,58.10,58.20,10000.000,20000.000,58.30,58.40,15120.000,16749.000,58.05,58.25,20000.000,30000.000,58.25,58.45,95999.000,69157.000,120000.000,210000.000,57.981,58.311,58.154,58.526,-0.200,-0.132
2017-04-03 10:34:00,58.141,58.314,4592.000,15436.000,58.10,58.15,10000.000,20000.000,58.30,58.35,16180.000,12632.000,58.05,58.20,20000.000,30000.000,58.25,58.40,90921.000,87306.000,120000.000,170000.000,57.972,58.250,58.158,58.462,-0.200,-0.118
2017-04-03 10:35:00,58.132,58.303,5463.000,8286.000,58.10,58.15,20000.000,20000.000,58.25,58.35,14562.000,12632.000,58.05,58.20,30000.000,40000.000,58.20,58.40,86402.000,87481.000,160000.000,170000.000,57.976,58.258,58.128,58.456,-0.175,-0.102
2017-04-03 10:36:00,58.130,58.237,5263.000,8016.000,58.10,58.15,20000.000,10000.000,58.25,58.30,12209.000,17626.000,58.05,58.20,20000.000,10000.000,58.20,58.35,83854.000,86339.000,150000.000,210000.000,57.974,58.261,58.130,58.443,-0.150,-0.099
2017-04-03 10:37:00,58.129,58.232,5113.000,7151.000,58.10,58.15,20000.000,10000.000,58.25,58.30,12209.000,23416.000,58.05,58.20,20000.000,10000.000,58.20,58.35,85754.000,91264.000,150000.000,220000.000,57.974,58.259,58.130,58.445,-0.150,-0.086
2017-04-03 10:38:00,58.131,58.239,11953.000,755.000,58.10,58.15,30000.000,10000.000,58.25,58.30,12209.000,24316.000,58.05,58.20,30000.000,10000.000,58.20,58.35,93604.000,85818.000,170000.000,210000.000,57.984,58.266,58.141,58.448,-0.150,-0.083
2017-04-03 10:39:00,58.167,58.268,12813.000,14505.000,58.10,58.20,20000.000,10000.000,58.25,58.35,18127.000,21548.000,58.05,58.25,20000.000,40000.000,58.20,58.40,100382.000,85888.000,140000.000,220000.000,57.989,58.301,58.125,58.464,-0.150,-0.091
2017-04-03 10:40:00,58.197,58.291,1611.000,820.000,58.15,58.20,10000.000,20000.000,58.30,58.35,18387.000,19575.000,58.10,58.25,40000.000,40000.000,58.25,58.40,90560.000,64890.000,140000.000,240000.000,58.033,58.320,58.182,58.462,-0.150,-0.085
2017-04-03 10:41:00,58.197,58.286,1391.000,130.000,58.15,58.20,10000.000,20000.000,58.30,58.35,19287.000,21094.000,58.10,58.25,40000.000,40000.000,58.25,58.40,91040.000,65639.000,130000.000,240000.000,58.033,58.320,58.181,58.462,-0.150,-0.087
2017-04-03 10:42:00,58.255,58.294,260.000,2262.000,58.20,58.25,30000.000,20000.000,58.30,58.40,2219.000,23432.000,58.15,58.30,30000.000,70000.000,58.25,58.45,86374.000,71584.000,140000.000,280000.000,58.051,58.368,58.186,58.516,-0.125,-0.104
2017-04-03 10:43:00,58.251,58.345,2914.000,11919.000,58.25,58.30,10000.000,70000.000,58.40,58.45,14436.000,19912.000,58.20,58.35,50000.000,80000.000,58.30,58.50,87751.000,118817.000,110000.000,290000.000,58.120,58.432,58.273,58.538,-0.150,-0.106
2017-04-03 10:44:00,58.253,58.394,1360.000,17919.000,58.25,58.30,20000.000,90000.000,58.40,58.45,18461.000,21940.000,58.20,58.35,10000.000,80000.000,58.35,58.50,90722.000,125870.000,140000.000,310000.000,58.121,58.424,58.289,58.531,-0.150,-0.097
2017-04-03 10:45:00,58.250,58.313,469.000,18997.000,58.20,58.25,40000.000,20000.000,58.30,58.40,3341.000,23662.000,58.15,58.30,30000.000,80000.000,58.25,58.45,89024.000,89651.000,180000.000,290000.000,58.054,58.346,58.186,58.512,-0.125,-0.102
2017-04-03 10:46:00,58.216,58.316,2372.000,20086.000,58.15,58.25,30000.000,30000.000,58.30,58.40,29430.000,23632.000,58.10,58.30,40000.000,80000.000,58.25,58.45,101570.000,89982.000,180000.000,290000.000,58.042,58.345,58.183,58.509,-0.150,-0.103
2017-04-03 10:47:00,58.202,58.325,3746.000,1028.000,58.15,58.20,10000.000,30000.000,58.35,58.40,39036.000,2367.000,58.10,58.25,30000.000,80000.000,58.30,58.45,102167.000,53697.000,140000.000,300000.000,58.048,58.337,58.243,58.510,-0.200,-0.099
2017-04-03 10:48:00,58.202,58.304,1929.000,1677.000,58.15,58.20,20000.000,20000.000,58.30,58.40,25188.000,2989.000,58.10,58.25,40000.000,90000.000,58.25,58.45,93394.000,54754.000,160000.000,300000.000,58.039,58.334,58.181,58.510,-0.175,-0.098
2017-04-03 10:49:00,58.204,58.302,1717.000,1627.000,58.15,58.20,10000.000,30000.000,58.30,58.40,25188.000,2989.000,58.10,58.25,40000.000,90000.000,58.25,58.45,94373.000,54704.000,150000.000,310000.000,58.038,58.334,58.173,58.506,-0.175,-0.094
2017-04-03 10:50:00,58.198,58.282,20589.000,550.000,58.10,58.15,60000.000,50000.000,58.25,58.40,20216.000,2105.000,58.05,58.20,20000.000,90000.000,58.20,58.45,135499.000,36692.000,200000.000,330000.000,57.987,58.290,58.150,58.500,-0.200,-0.096
2017-04-03 10:51:00,58.197,58.305,1886.000,700.000,58.15,58.20,10000.000,20000.000,58.30,58.40,24497.000,8148.000,58.10,58.25,50000.000,90000.000,58.25,58.45,99134.000,64576.000,160000.000,300000.000,58.038,58.330,58.178,58.510,-0.175,-0.090
2017-04-03 10:52:00,58.204,58.304,1886.000,689.000,58.15,58.20,20000.000,20000.000,58.30,58.40,25487.000,8148.000,58.10,58.25,40000.000,90000.000,58.25,58.45,105709.000,64565.000,160000.000,300000.000,58.035,58.329,58.181,58.510,-0.175,-0.090
2017-04-03 10:53:00,58.206,58.303,1776.000,19.000,58.15,58.20,20000.000,30000.000,58.30,58.40,25517.000,8148.000,58.10,58.25,40000.000,80000.000,58.25,58.45,109654.000,64095.000,160000.000,310000.000,58.035,58.330,58.181,58.508,-0.175,-0.088
2017-04-03 10:54:00,58.225,58.303,5882.000,9855.000,58.15,58.25,30000.000,30000.000,58.30,58.40,25127.000,24816.000,58.10,58.30,40000.000,80000.000,58.25,58.45,112871.000,84521.000,170000.000,320000.000,58.039,58.355,58.188,58.508,-0.150,-0.091
2017-04-03 10:55:00,58.206,58.303,5882.000,79.000,58.15,58.20,30000.000,30000.000,58.30,58.40,25427.000,5970.000,58.10,58.25,40000.000,80000.000,58.25,58.45,112871.000,61979.000,170000.000,320000.000,58.040,58.333,58.188,58.508,-0.175,-0.093
2017-04-03 10:56:00,58.225,58.303,6549.000,2258.000,58.15,58.25,30000.000,30000.000,58.30,58.40,25427.000,22250.000,58.10,58.30,40000.000,80000.000,58.25,58.45,113538.000,76468.000,170000.000,320000.000,58.040,58.376,58.188,58.508,-0.150,-0.089
2017-04-03 10:57:00,58.208,58.306,5537.000,500.000,58.15,58.20,30000.000,20000.000,58.30,58.40,27427.000,2316.000,58.10,58.25,50000.000,80000.000,58.25,58.45,112221.000,57620.000,180000.000,310000.000,58.041,58.338,58.192,58.511,-0.175,-0.082
2017-04-03 10:58:00,58.219,58.307,6167.000,245.000,58.15,58.20,20000.000,10000.000,58.30,58.40,27427.000,3025.000,58.10,58.25,60000.000,80000.000,58.25,58.45,114851.000,48417.000,180000.000,300000.000,58.041,58.346,58.189,58.515,-0.175,-0.078
2017-04-03 10:59:00,58.207,58.302,4872.000,1960.000,58.15,58.20,30000.000,10000.000,58.30,58.35,24874.000,11990.000,58.10,58.25,50000.000,10000.000,58.25,58.40,111413.000,62831.000,200000.000,240000.000,58.038,58.329,58.190,58.479,-0.150,-0.076
2017-04-03 11:00:00,58.206,58.310,4896.000,445.000,58.15,58.20,30000.000,30000.000,58.30,58.40,27427.000,3956.000,58.10,58.25,50000.000,80000.000,58.25,58.45,113480.000,61108.000,190000.000,320000.000,58.040,58.336,58.192,58.508,-0.175,-0.068
2017-04-03 11:01:00,58.209,58.268,1892.000,600.000,58.15,58.20,40000.000,10000.000,58.25,58.35,23261.000,13068.000,58.10,58.25,40000.000,30000.000,58.20,58.40,106255.000,63045.000,200000.000,260000.000,58.029,58.331,58.145,58.475,-0.125,-0.072
2017-04-03 11:02:00,58.209,58.274,2212.000,514.000,58.15,58.20,60000.000,10000.000,58.25,58.35,23261.000,13068.000,58.10,58.25,50000.000,30000.000,58.20,58.40,106655.000,62797.000,230000.000,260000.000,58.029,58.331,58.157,58.475,-0.125,-0.077
2017-04-03 11:03:00,58.209,58.275,1482.000,162.000,58.15,58.20,50000.000,10000.000,58.25,58.35,23583.000,14181.000,58.10,58.25,40000.000,30000.000,58.20,58.40,106409.000,63558.000,210000.000,250000.000,58.028,58.330,58.150,58.472,-0.125,-0.090
2017-04-03 11:04:00,58.219,58.305,1293.000,11147.000,58.15,58.25,10000.000,40000.000,58.30,58.40,32602.000,23022.000,58.10,58.30,60000.000,80000.000,58.25,58.45,114571.000,90326.000,180000.000,340000.000,58.039,58.362,58.183,58.507,-0.150,-0.094
2017-04-03 11:05:00,58.207,58.271,1.000,2970.000,58.15,58.20,50000.000,10000.000,58.25,58.35,23673.000,15210.000,58.10,58.25,40000.000,40000.000,58.20,58.40,106568.000,68851.000,210000.000,270000.000,58.026,58.324,58.150,58.469,-0.125,-0.097
2017-04-03 11:06:00,58.207,58.283,1730.000,2970.000,58.15,58.20,60000.000,50000.000,58.25,58.40,24342.000,13363.000,58.10,58.25,40000.000,90000.000,58.20,58.45,108804.000,69958.000,220000.000,350000.000,58.029,58.322,58.155,58.500,-0.150,-0.091
2017-04-03 11:07:00,58.204,58.298,1133.000,2470.000,58.15,58.20,10000.000,10000.000,58.30,58.35,28430.000,17179.000,58.10,58.25,70000.000,50000.000,58.25,58.40,112327.000,70377.000,200000.000,290000.000,58.035,58.323,58.185,58.467,-0.150,-0.089
2017-04-03 11:08:00,58.168,58.299,28592.000,250.000,58.10,58.15,20000.000,10000.000,58.30,58.35,30635.000,2670.000,58.05,58.20,50000.000,50000.000,58.25,58.40,143893.000,52677.000,200000.000,290000.000,58.004,58.295,58.182,58.467,-0.200,-0.083
2017-04-03 11:09:00,58.191,58.296,28292.000,2220.000,58.10,58.20,20000.000,10000.000,58.30,58.35,30635.000,17388.000,58.05,58.25,50000.000,50000.000,58.25,58.40,143593.000,70486.000,190000.000,290000.000,58.004,58.323,58.182,58.467,-0.175,-0.077
2017-04-03 11:10:00,58.156,58.236,23503.000,377.000,58.10,58.15,50000.000,20000.000,58.25,58.30,18881.000,20817.000,58.05,58.20,40000.000,10000.000,58.20,58.35,137440.000,74369.000,220000.000,280000.000,57.996,58.275,58.145,58.446,-0.150,-0.075
2017-04-03 11:11:00,58.194,58.239,1323.000,5504.000,58.15,58.20,50000.000,10000.000,58.25,58.30,24362.000,17365.000,58.10,58.25,30000.000,20000.000,58.20,58.35,109789.000,87539.000,220000.000,270000.000,58.028,58.317,58.143,58.448,-0.100,-0.079
2017-04-03 11:12:00,58.158,58.242,24503.000,206.000,58.10,58.15,50000.000,20000.000,58.25,58.30,21434.000,15321.000,58.05,58.20,40000.000,20000.000,58.20,58.35,141603.000,69630.000,230000.000,280000.000,57.998,58.282,58.146,58.441,-0.150,-0.075
2017-04-03 11:13:00,58.165,58.268,26223.000,302.000,58.10,58.15,60000.000,20000.000,58.25,58.35,20575.000,2483.000,58.05,58.20,40000.000,40000.000,58.20,58.40,142464.000,60625.000,220000.000,290000.000,57.999,58.289,58.155,58.467,-0.175,-0.066
2017-04-03 11:14:00,58.189,58.260,26731.000,2483.000,58.10,58.20,60000.000,20000.000,58.25,58.35,21088.000,25454.000,58.05,58.25,30000.000,40000.000,58.20,58.40,143485.000,78523.000,200000.000,290000.000,57.999,58.315,58.155,58.467,-0.150,-0.066
2017-04-03 11:15:00,58.189,58.263,26931.000,2610.000,58.10,58.20,60000.000,20000.000,58.25,58.35,21088.000,25704.000,58.05,58.25,40000.000,40000.000,58.20,58.40,143685.000,78650.000,210000.000,290000.000,57.999,58.315,58.157,58.467,-0.150,-0.071
2017-04-03 11:16:00,58.202,58.263,1745.000,2293.000,58.15,58.20,60000.000,30000.000,58.25,58.35,24849.000,26008.000,58.10,58.25,40000.000,40000.000,58.20,58.40,110452.000,78887.000,210000.000,300000.000,58.028,58.315,58.157,58.463,-0.125,-0.076
2017-04-03 11:17:00,58.201,58.265,1191.000,1596.000,58.15,58.20,60000.000,40000.000,58.25,58.35,25960.000,26008.000,58.10,58.25,50000.000,40000.000,58.20,58.40,111009.000,79417.000,220000.000,310000.000,58.028,58.316,58.159,58.460,-0.125,-0.085
2017-04-03 11:18:00,58.202,58.263,1191.000,1895.000,58.15,58.20,60000.000,40000.000,58.25,58.35,26260.000,25708.000,58.10,58.25,40000.000,40000.000,58.20,58.40,111809.000,79464.000,210000.000,310000.000,58.029,58.316,58.157,58.460,-0.125,-0.096
2017-04-03 11:19:00,58.195,58.263,330.000,6493.000,58.15,58.20,60000.000,30000.000,58.25,58.35,23760.000,20708.000,58.10,58.25,40000.000,40000.000,58.20,58.40,108648.000,89816.000,210000.000,300000.000,58.026,58.312,58.157,58.463,-0.125,-0.122
2017-04-03 11:20:00,58.196,58.295,1892.000,5608.000,58.15,58.20,20000.000,30000.000,58.30,58.35,33707.000,16541.000,58.10,58.25,40000.000,40000.000,58.25,58.40,119327.000,85093.000,190000.000,310000.000,58.038,58.316,58.184,58.460,-0.150,-0.129
2017-04-03 11:21:00,58.200,58.290,3076.000,8479.000,58.15,58.20,10000.000,10000.000,58.30,58.35,34307.000,6683.000,58.10,58.25,40000.000,40000.000,58.25,58.40,121111.000,77964.000,170000.000,290000.000,58.040,58.320,58.176,58.467,-0.150,-0.137
2017-04-03 11:22:00,58.161,58.269,25070.000,494.000,58.10,58.15,50000.000,10000.000,58.25,58.35,20229.000,13193.000,58.05,58.20,60000.000,40000.000,58.20,58.40,141503.000,64790.000,240000.000,300000.000,57.998,58.287,58.156,58.472,-0.175,-0.142
2017-04-03 11:23:00,58.201,58.320,20723.000,6518.000,58.15,58.20,40000.000,40000.000,58.30,58.40,30506.000,4098.000,58.10,58.25,70000.000,100000.000,58.25,58.45,124457.000,64203.000,260000.000,370000.000,58.057,58.326,58.202,58.505,-0.175,-0.146
2017-04-03 11:24:00,58.166,58.362,39020.000,637.000,58.10,58.15,30000.000,30000.000,58.35,58.40,20289.000,6684.000,58.05,58.20,50000.000,100000.000,58.30,58.45,144285.000,55814.000,280000.000,360000.000,58.001,58.299,58.236,58.507,-0.250,-0.122
2017-04-03 11:25:00,58.180,58.312,90.000,11762.000,58.15,58.20,40000.000,30000.000,58.30,58.40,29976.000,18410.000,58.10,58.25,60000.000,100000.000,58.25,58.45,104910.000,102416.000,220000.000,350000.000,58.037,58.306,58.200,58.506,-0.175,-0.111
2017-04-03 11:26:00,58.180,58.312,1879.000,10767.000,58.15,58.20,40000.000,20000.000,58.30,58.40,29117.000,17861.000,58.10,58.25,60000.000,100000.000,58.25,58.45,105840.000,100872.000,220000.000,340000.000,58.039,58.308,58.200,58.509,-0.175,-0.099
2017-04-03 11:27:00,58.179,58.308,1800.000,10767.000,58.15,58.20,30000.000,30000.000,58.30,58.40,27976.000,18410.000,58.10,58.25,50000.000,100000.000,58.25,58.45,104820.000,101421.000,200000.000,350000.000,58.038,58.307,58.193,58.506,-0.175,-0.089
2017-04-03 11:28:00,58.179,58.319,3789.000,1836.000,58.15,58.20,20000.000,30000.000,58.35,58.40,38573.000,8710.000,58.10,58.25,30000.000,100000.000,58.30,58.45,101925.000,82790.000,150000.000,360000.000,58.046,58.326,58.247,58.508,-0.200,-0.082
2017-04-03 11:29:00,58.237,58.312,1542.000,8852.000,58.20,58.25,10000.000,20000.000,58.35,58.40,1800.000,35833.000,58.15,58.30,20000.000,100000.000,58.30,58.45,96001.000,103970.000,130000.000,350000.000,58.059,58.354,58.235,58.513,-0.150,-0.085
2017-04-03 11:30:00,58.240,58.317,70.000,4812.000,58.20,58.25,10000.000,60000.000,58.35,58.40,2422.000,35833.000,58.15,58.30,20000.000,50000.000,58.30,58.45,97052.000,99930.000,130000.000,340000.000,58.056,58.359,58.235,58.509,-0.150,-0.094
2017-04-03 11:31:00,58.244,58.320,2717.000,3987.000,58.20,58.25,20000.000,60000.000,58.35,58.40,2422.000,35281.000,58.15,58.30,30000.000,50000.000,58.30,58.45,98699.000,93163.000,150000.000,340000.000,58.060,58.361,58.250,58.509,-0.150,-0.111
2017-04-03 11:32:00,58.244,58.319,3275.000,3987.000,58.20,58.25,30000.000,50000.000,58.35,58.40,2422.000,35281.000,58.15,58.30,20000.000,50000.000,58.30,58.45,99257.000,93163.000,150000.000,330000.000,58.061,58.361,58.253,58.512,-0.150,-0.120
2017-04-03 11:33:00,58.209,58.318,3864.000,4884.000,58.15,58.25,10000.000,50000.000,58.35,58.40,39761.000,34154.000,58.10,58.30,30000.000,50000.000,58.30,58.45,109009.000,92988.000,140000.000,330000.000,58.046,58.360,58.243,58.512,-0.175,-0.126
2017-04-03 11:34:00,58.193,58.282,953.000,971.000,58.15,58.20,40000.000,10000.000,58.25,58.35,26011.000,9823.000,58.10,58.25,30000.000,50000.000,58.20,58.40,98425.000,72191.000,200000.000,240000.000,58.029,58.331,58.138,58.469,-0.125,-0.135
2017-04-03 11:35:00,58.171,58.293,1044.000,122.000,58.15,58.20,20000.000,10000.000,58.30,58.35,26774.000,9709.000,58.10,58.25,40000.000,60000.000,58.25,58.40,100795.000,91253.000,180000.000,280000.000,58.035,58.337,58.181,58.470,-0.150,-0.135
2017-04-03 11:36:00,58.131,58.294,24643.000,4.000,58.10,58.15,20000.000,20000.000,58.30,58.35,31179.000,1470.000,58.05,58.20,40000.000,60000.000,58.25,58.40,133687.000,81822.000,180000.000,290000.000,58.001,58.310,58.181,58.466,-0.200,-0.125
2017-04-03 11:37:00,58.158,58.277,21566.000,1670.000,58.10,58.20,30000.000,20000.000,58.25,58.35,19684.000,22098.000,58.05,58.25,50000.000,60000.000,58.20,58.40,130571.000,105395.000,210000.000,280000.000,57.994,58.324,58.138,58.462,-0.150,-0.130
2017-04-03 11:38:00,58.155,58.293,22545.000,1940.000,58.10,58.20,10000.000,20000.000,58.30,58.35,31179.000,22098.000,58.05,58.25,40000.000,70000.000,58.25,58.40,131589.000,106365.000,170000.000,300000.000,58.000,58.325,58.174,58.462,-0.175,-0.127
2017-04-03 11:39:00,58.172,58.306,2851.000,270.000,58.15,58.20,20000.000,70000.000,58.30,58.40,26153.000,5269.000,58.10,58.25,40000.000,60000.000,58.25,58.45,106071.000,94132.000,180000.000,360000.000,58.037,58.337,58.178,58.501,-0.175,-0.123
2017-04-03 11:40:00,58.171,58.293,1407.000,1076.000,58.15,58.20,30000.000,10000.000,58.30,58.35,24539.000,13319.000,58.10,58.25,40000.000,70000.000,58.25,58.40,103013.000,96932.000,190000.000,290000.000,58.035,58.333,58.189,58.467,-0.150,-0.122
