,OPEN,HIGH,LOW,CLOSE,VOLUME
6/25/2007,46.44448685,46.83065992,45.97801767,46.2877216,232014400
6/22/2007,46.93389653,47.02948439,46.29537033,46.56301522,204964700
6/21/2007,46.76566096,47.15948259,46.44830848,47.10977499,205262000
6/20/2007,47.72153963,47.72153963,46.71978069,46.7886009,177119700
6/19/2007,47.32771807,47.64507055,47.25507052,47.60301151,110851700
6/18/2007,47.6450706,47.64889182,47.36977716,47.45771609,88537500
6/15/2007,47.55330419,47.75212886,47.47300808,47.52654264,154030800
6/14/2007,46.89085462,47.29440672,46.87943368,47.19542425,146396500
6/13/2007,46.29694755,46.89466588,45.99999365,46.82613493,193208200
6/12/2007,46.36166728,46.69288361,45.93527329,45.97334093,233898000
6/11/2007,46.46065,46.84897635,46.37308809,46.60151674,102015600
6/8/2007,45.9466945,46.55963859,45.76014401,46.50252857,175886000
6/7/2007,46.70049966,47.05836839,45.74872313,45.7639546,232414600
6/6/2007,47.19542475,47.22968718,46.77283559,46.80709802,164096800
6/5/2007,47.53045148,47.59136099,47.19542462,47.43527383,126917900
6/4/2007,47.45430482,47.77791113,47.43146333,47.66750772,78008800
6/1/2007,47.58375104,47.78171637,47.44288431,47.65989202,107771700
5/31/2007,47.50379925,47.58755596,47.29440727,47.37055396,114866700
5/30/2007,46.66243193,47.45430468,46.61674247,47.43146318,129013600
5/29/2007,46.84517146,47.05836864,46.65862135,46.95938578,82020000
5/25/2007,46.67765807,46.87562911,46.55582801,46.74999385,83309200
5/24/2007,47.06978925,47.32867551,46.38831954,46.51014427,187593000
5/23/2007,47.22968737,47.43907935,47.00506963,47.03552686,133786600
5/22/2007,47.13450929,47.30963884,47.01268494,47.0279107,82148800
5/21/2007,47.08882599,47.3362856,47.05836837,47.07359413,174664600
5/18/2007,46.87181831,47.10405178,46.79567733,47.10405178,99182000
5/17/2007,46.63197435,46.85278726,46.52918096,46.60151674,101132800
5/16/2007,46.41116152,46.72715209,46.25126383,46.71573116,114166500
5/15/2007,46.37308846,46.73857331,46.17892795,46.32359988,180673300
5/14/2007,46.43400329,46.60151672,46.02663989,46.30836803,108027500
5/11/2007,46.01141403,46.46064988,45.99999309,46.43400319,113408900
5/10/2007,46.38450885,46.49491797,45.8286744,45.94669393,153617800
5/9/2007,46.35024619,47.18019837,46.2474528,46.54821761,102070100
5/8/2007,46.32740476,46.45684484,46.15608612,46.3921248,80584000
5/7/2007,46.44161918,46.56344353,46.41496677,46.46826588,63461400
5/4/2007,46.39212509,46.53298612,46.19034885,46.45684514,96409000
5/3/2007,46.09517117,46.25887407,46.00379872,46.23984311,86569700
5/2/2007,45.68780813,46.08755542,45.63070382,45.93146254,87129800
5/1/2007,45.50506844,45.90481573,45.21953548,45.60024609,134342700
4/30/2007,45.96953564,46.00760898,45.42512251,45.45557403,100874100
4/27/2007,45.76014368,46.00760901,45.66496603,45.9276575,108191100
4/26/2007,45.91243142,46.03045095,45.76395466,45.97334093,88741600
4/25/2007,45.62308763,45.97715155,45.35278614,45.90862059,108418800
4/24/2007,45.43273271,45.49745275,45.08629023,45.39085416,114471000
4/23/2007,45.48603135,45.62308755,45.33374939,45.36801221,77270800
4/20/2007,45.42892723,45.58120919,44.97968566,45.58120919,124114100
4/19/2007,44.79314146,45.11674206,44.72080568,45.05202201,102947700
4/18/2007,44.81217806,45.2309563,44.80075712,45.0672534,88345300
4/17/2007,44.95303905,45.11674195,44.83120899,44.99872242,108424100
4/16/2007,44.51902944,44.91116099,44.51522424,44.85024577,83064600
4/13/2007,44.16496537,44.32486878,43.95938431,44.32486878,84287000
4/12/2007,43.72334507,44.17258093,43.5710574,44.07359846,115534400
4/11/2007,44.13451346,44.1497396,43.64719855,43.82994383,106365700
4/10/2007,43.94796343,44.14593447,43.92512155,44.05456202,56620000
4/9/2007,44.06978786,44.12689788,43.87943256,43.98984168,50967400
4/5/2007,43.69669335,43.98984205,43.67385186,43.91370107,46822800
4/4/2007,43.70430874,43.80329159,43.50253287,43.76522396,63995200
4/3/2007,43.43019664,43.81471246,43.40735515,43.70430867,82417800
4/2/2007,43.1218219,43.23603622,42.86293563,43.1218219,79416400
3/30/2007,43.15227952,43.38070246,42.51268303,43.06090707,128194100
3/29/2007,43.26648833,43.29314112,42.75253243,43.04948633,139432700
3/28/2007,43.11420604,43.2398413,42.77917918,42.99238169,152907900
3/27/2007,43.48730095,43.5025328,43.20938372,43.38831847,99864600
3/26/2007,43.63197301,43.68907731,43.09516952,43.51775868,113787500
3/23/2007,43.54821655,43.74999279,43.49872226,43.59009471,74416800
3/22/2007,43.62435684,43.70049782,43.36166538,43.51014252,118942200
3/21/2007,42.71826961,43.68907711,42.61167102,43.55202091,152368700
3/20/2007,42.32994327,42.69923294,42.2842599,42.66877533,82147400
3/19/2007,42.01775788,42.4251209,41.97587934,42.37562662,96161200
3/16/2007,42.03679462,42.15862468,41.58374785,41.73984072,121531600
3/15/2007,41.69833401,42.0851262,41.63386965,41.88793728,132435900
3/14/2007,41.49355917,41.84622429,40.85649484,41.81588701,231853800
3/13/2007,42.15717101,42.38090704,41.345669,41.42530503,190605200
3/12/2007,42.24818251,42.59705178,42.14959108,42.4643329,80366900
3/9/2007,42.58567591,42.62738862,42.11925337,42.38469682,107765100
3/8/2007,42.2936854,42.52879763,42.11546364,42.36953126,117891600
3/7/2007,41.93344,42.26335386,41.86139,41.92206456,115144900
3/6/2007,41.62628384,42.13441909,41.22432566,41.9751531,143333300
3/5/2007,41.30395635,41.92965056,41.07643583,41.08402148,143750400
3/2/2007,42.10787805,42.33919442,41.58078133,41.58457112,162574000
3/1/2007,41.83863856,42.56292458,41.34946477,42.28230984,212828600
2/28/2007,42.23680667,42.83974394,42.01307632,42.44157593,177536300
2/27/2007,43.56023977,43.68158283,41.70970992,41.8993132,274466500
2/26/2007,44.29969144,44.34519433,43.89014761,44.0494136,69192800
2/23/2007,44.26556368,44.28451946,43.99632476,44.09871204,71966200
2/22/2007,44.38311699,44.52342152,44.04941333,44.31485678,79067400
2/21/2007,44.21626534,44.39070263,44.11767354,44.35656987,63971600
2/20/2007,44.19730399,44.4399958,43.98494908,44.37932124,56911800
2/16/2007,44.15180061,44.27314405,44.07216496,44.26176824,39841800
2/15/2007,44.23901656,44.34519402,44.1480051,44.28831531,38715200
2/14/2007,43.90910896,44.32623275,43.90152332,44.21626551,66039400
2/13/2007,43.51852641,43.94702601,43.51473093,43.85602023,64081800
2/12/2007,43.58299072,43.62090796,43.29858581,43.39717761,65657000
2/9/2007,44.00770106,44.11008835,43.37442651,43.58299124,79084400
2/8/2007,43.90152349,44.0304522,43.70813005,43.99253496,70641000
2/7/2007,44.03045209,44.12146393,43.82189304,44.06458523,55669700
2/6/2007,43.97357334,43.99632497,43.73088153,43.94323605,57081300
2/5/2007,43.87118611,43.96219757,43.73467137,43.9280705,45705300
2/2/2007,43.88256159,43.96598741,43.74984272,43.91289888,49607000
2/1/2007,43.6626213,43.85602044,43.57161553,43.83705897,69312400
1/31/2007,43.08623154,43.65504136,42.99900986,43.51094098,91868600
1/30/2007,42.98005404,43.17344748,42.87008111,43.14689999,70407600
1/29/2007,42.91937934,43.15069571,42.74873753,42.8662908,66114600
1/26/2007,43.06347961,43.09381121,42.68806324,42.89662797,67255600
1/25/2007,43.55265402,43.57540528,42.85111964,42.94592128,73583800
1/24/2007,43.21515999,43.5981567,43.19240873,43.58678088,55834700
1/23/2007,42.94592113,43.25687315,42.87008096,43.1506957,54064400
1/22/2007,43.25308288,43.2644587,42.82078211,42.99142961,60253600
1/19/2007,43.05209837,43.26445897,43.02176716,43.15828151,56973000
1/18/2007,43.29100038,43.32512783,42.96488275,43.05209836,68177300
1/17/2007,43.16965753,43.4009739,43.12414895,43.23412189,50241400
1/16/2007,43.25308324,43.39338777,43.12414884,43.21137052,44871300
1/12/2007,42.9042083,43.3175476,42.88904269,43.3175476,55370600
1/11/2007,42.68806334,43.08243549,42.65772605,42.90800389,54476800
1/10/2007,42.30885695,42.68427333,42.2026795,42.67289182,72428000
1/9/2007,42.58567623,42.69564916,42.24059676,42.49467007,75680100
1/8/2007,42.39986874,42.62359947,42.18371836,42.54017327,71655000
1/5/2007,42.59326187,42.61980329,42.23301679,42.29368529,76645300
1/4/2007,42.55533909,42.86629111,42.32023292,42.72219073,69620600
1/3/2007,42.94213102,43.17344739,42.30506668,42.60842737,94807600
12/29/2006,42.87008102,43.05209826,42.631179,42.703229,45461200
12/28/2006,43.00280579,43.11277303,42.84353942,42.92696562,37288800
12/27/2006,42.79803072,43.07485567,42.78286511,43.04072291,39727100
12/26/2006,42.39607289,42.69943926,42.38469707,42.68806345,32696900
12/22/2006,42.71081481,42.71460498,42.34298409,42.37332137,62069100
12/21/2006,42.94971667,43.01038554,42.58947159,42.703229,48698400
12/20/2006,42.953507,43.09760738,42.85111971,42.90041808,41469600
12/19/2006,42.67668763,43.05968434,42.54017289,42.93075526,65023600
12/18/2006,43.05209815,43.18103293,42.75252764,42.82836781,48954600
12/15/2006,43.09002155,43.18482319,42.93834121,42.97625845,70857400
12/14/2006,42.49617797,43.01658499,42.48863398,42.97132856,64755200
12/13/2006,42.63570523,42.67718683,42.38304534,42.4999469,55520200
12/12/2006,42.43207064,42.49994698,42.13038516,42.44338343,77451600
12/11/2006,42.33025019,42.58291008,42.300081,42.48486492,39779400
12/8/2006,42.22089249,42.51125953,42.08890333,42.33025043,79625500
12/7/2006,42.56028485,42.66210483,42.2133486,42.232205,62857400
12/6/2006,42.4999467,42.57537232,42.36041958,42.46600872,53253200
12/5/2006,42.38304497,42.53389054,42.26991221,42.51125931,73374400
12/4/2006,41.88903767,42.37927587,41.88149405,42.28122468,87813200
12/1/2006,41.9946269,42.04365249,41.40634317,41.87772496,126080000
11/30/2006,41.9606887,42.19072339,41.70425436,41.99462706,83994300
11/29/2006,41.59489586,41.99462687,41.44782512,41.9720013,90034900
11/28/2006,41.13105764,41.47799426,41.08203242,41.4251995,106652900
11/27/2006,41.90035046,41.92675048,41.18385239,41.19893397,84545100
11/24/2006,41.88526874,42.11152861,41.8701815,41.92675071,30998000
11/22/2006,42.07759059,42.23220533,41.98331423,42.14169776,45505300
11/21/2006,41.979545,42.04742134,41.90411938,42.03610855,51367900
11/20/2006,41.90789422,42.07382137,41.77213589,41.98331418,69174200
11/17/2006,41.76836155,41.95691427,41.69294159,41.9531451,56353800
11/16/2006,41.96068832,42.05119023,41.60243929,41.93806313,76728800
11/15/2006,41.63260898,41.964458,41.61752175,41.8023053,76509600
11/14/2006,41.40634316,41.69671585,41.08580127,41.65145943,96704000
11/13/2006,41.10842702,41.4327377,41.0669507,41.25927259,59398200
11/10/2006,41.09334528,41.16876524,40.93496175,41.13105809,48991500
11/9/2006,41.42142499,41.47045021,41.00283758,41.10842672,95916300
11/8/2006,41.04055055,41.43651239,40.61065073,41.38371801,87517800
11/7/2006,41.11597027,41.41011213,41.04055031,41.27058501,63318900
11/6/2006,40.64836326,41.14613942,40.64458843,41.07071946,63303300
11/3/2006,40.765265,40.81051577,40.14303764,40.48997389,71346400
11/2/2006,40.47866162,40.66721434,40.42209806,40.58048159,60693100
11/1/2006,41.12351407,41.15745243,40.55785591,40.61065067,83005600
10/31/2006,41.06695082,41.13859633,40.75772172,40.96135602,71274100
10/30/2006,40.91233625,41.11597055,40.81428507,40.96889981,49717800
10/27/2006,41.27058535,41.32337973,40.90102353,41.00661267,80238000
10/26/2006,41.28944149,41.41765583,41.03300678,41.33469226,66843700
10/25/2006,40.94250489,41.19516515,40.85576686,41.17253958,78105400
10/24/2006,40.76903427,41.01415054,40.7464087,40.99529979,53234900
10/23/2006,40.49751822,40.96513085,40.43341067,40.8406853,66219900
10/20/2006,40.60310689,40.64458886,40.41078537,40.60310689,48094500
10/19/2006,40.4334101,40.61819403,40.3730721,40.59179401,64063200
10/18/2006,40.67852687,40.80297242,40.32405266,40.50883055,86848600
10/17/2006,40.4635794,40.55031214,40.16189392,40.44095421,90500600
10/16/2006,40.48243616,40.68230167,40.44472336,40.60310689,42273000
10/13/2006,40.34667819,40.55408732,40.30142139,40.52391813,53944000
10/12/2006,40.07893066,40.43341053,40.06007425,40.39192893,59158600
10/11/2006,39.84889552,40.0713866,39.64526123,39.95071587,104071800
10/10/2006,39.94694733,40.07893084,39.84889615,40.0110545,56403700
10/9/2006,39.85267102,40.02236734,39.77347624,39.94317255,41176800
10/6/2006,39.89037743,39.94694664,39.68296831,39.91300301,64983600
10/5/2006,39.87906473,40.06384866,39.81495756,39.97711026,60505900
10/4/2006,39.24175635,39.90923449,39.1851928,39.8790653,80890500
10/3/2006,39.11354123,39.48310305,39.02303404,39.29078154,73108100
10/2/2006,39.35865744,39.46802141,39.13616674,39.18519233,51687400
9/29/2006,39.45670857,39.50950295,39.33603219,39.373745,47966600
9/28/2006,39.43408336,39.52835972,39.26061259,39.41522696,58597500
9/27/2006,39.33980726,39.52081637,39.25684369,39.43408362,82432200
9/26/2006,38.96647037,39.38128861,38.92875756,39.373745,73962700
9/25/2006,38.67609772,39.09845958,38.41966866,38.9589268,92299100
9/22/2006,38.65347233,38.6572415,38.40081244,38.57805237,65966800
9/21/2006,39.00795246,39.06074684,38.55919585,38.72889217,88932500
9/20/2006,38.87219415,39.06829048,38.80054336,38.97023968,75204100
9/19/2006,38.82316843,38.82694326,38.42721225,38.70626688,92089100
9/18/2006,38.69872312,38.92498865,38.64592874,38.83071229,64154100
9/15/2006,38.89481992,38.92498873,38.65724161,38.76283641,76703100
9/14/2006,38.54493889,38.65006532,38.46609088,38.6463074,57805400
9/13/2006,38.42479046,38.72890761,38.37973784,38.64255465,62898400
9/12/2006,38.01929985,38.49988048,37.94796243,38.4435646,69875600
9/11/2006,37.75648247,38.06810983,37.613808,37.9629834,68496600
9/8/2006,37.83908273,37.9817572,37.74521918,37.91417245,45096300
9/7/2006,37.83157215,38.02305717,37.56500268,37.77525628,86269400
9/6/2006,38.22580014,38.24457398,37.93294625,38.00052537,53795600
9/5/2006,38.37598017,38.50363873,38.25959012,38.43605397,52348300
9/1/2006,38.23706361,38.40226458,38.12442622,38.34219041,48794500
8/31/2006,38.12818434,38.18074755,38.02681021,38.04933633,37510300
8/30/2006,38.13568897,38.19951543,38.01554663,38.05684697,50052200
8/29/2006,37.99302028,38.12067358,37.73770879,38.02681003,61817800
8/28/2006,37.67763454,38.11692083,37.67388187,37.97048844,52681500
8/25/2006,37.67388186,37.9029093,37.64009249,37.7377087,41756000
8/24/2006,37.80529339,37.84659372,37.58377128,37.67763483,57983000
8/23/2006,37.87662469,37.97424616,37.50492842,37.71893468,66592100
8/22/2006,37.80529328,38.00428363,37.68889797,37.85409857,60839900
8/21/2006,37.87662513,37.9141728,37.73395628,37.85785692,42133600
8/18/2006,37.88038325,38.06811035,37.65510848,38.06811035,58288400
8/17/2006,37.65135562,37.94796181,37.61756587,37.82030888,70992800
8/16/2006,37.55373954,37.76774543,37.44860711,37.69640838,71737600
8/15/2006,37.15200107,37.38478079,37.02059285,37.29467554,68143000
8/14/2006,36.91921821,37.11821156,36.6526461,36.72398353,57839000
8/11/2006,36.74650992,36.75777317,36.45365602,36.68643875,47482200
8/10/2006,36.52499298,36.87041009,36.4123556,36.82160217,69322300
8/9/2006,37.12571665,37.2834123,36.53625656,36.67517537,78910600
8/8/2006,37.09192696,37.23084915,36.66390955,36.83662111,90901300
8/7/2006,37.02059268,37.08817444,36.83286559,37.02059268,45377300
8/4/2006,37.46362857,37.59503416,36.86290223,37.133227,96294200
8/3/2006,36.81033636,37.26463857,36.73900231,37.21582765,63693800
8/2/2006,36.9004473,37.23084887,36.88918405,37.08817439,64770900
8/1/2006,36.81033648,36.82535502,36.53250112,36.76528385,65225600
7/31/2006,36.93048462,37.043119,36.85163661,37.00181866,49593100
7/28/2006,36.69770192,37.11070079,36.63012017,37.05062962,82137000
7/27/2006,36.82535473,36.94174741,36.38231878,36.57380117,87257100
7/26/2006,36.52874532,36.8516363,36.3748106,36.61885658,84525800
7/25/2006,36.29972119,36.79532073,36.20210235,36.55503042,95480700
7/24/2006,35.72152124,36.42737438,35.72152124,36.38607404,92884000
7/21/2006,35.98809381,36.00311197,35.48873897,35.53754689,101560000
7/20/2006,36.35228483,36.41986659,35.80412207,35.86794854,112259800
7/19/2006,35.62390249,36.40484798,35.45119393,36.19083908,133565300
7/18/2006,35.44743868,35.57509461,34.95183914,35.54505752,122771000
7/17/2006,35.37610157,35.59386538,35.23718539,35.30851944,81159000
7/14/2006,35.60512868,35.6539396,35.1170401,35.37610162,103242500
7/13/2006,36.10072837,36.18708397,35.55632091,35.55632091,102405700
7/12/2006,36.73900221,36.83286576,36.20210233,36.32600297,82561300
7/11/2006,36.53625662,36.83662111,36.28470268,36.83662111,73640800
7/10/2006,36.66015679,36.8441286,36.46116682,36.62636441,60964100
7/7/2006,36.75402021,36.89293676,36.41611106,36.5362564,81626500
7/6/2006,36.75777314,37.00181875,36.71272052,36.84788403,50100300
7/5/2006,36.79156536,36.85163653,36.50246412,36.70896506,69653400
7/3/2006,36.84412873,37.06189029,36.79907348,36.98304791,23914000
6/30/2006,36.88542899,36.93048462,36.66766481,36.78781015,54227800
6/29/2006,36.00686441,36.81409131,35.99560116,36.7840546,110634800
6/28/2006,35.62765753,35.84541909,35.42491227,35.83791113,62368100
6/27/2006,35.93553009,36.04065689,35.46996501,35.52253122,69780200
6/26/2006,35.75906635,35.95430141,35.65018426,35.92801961,37899600
6/23/2006,35.6802213,36.04441225,35.56758392,35.72152127,54107000
6/22/2006,35.91300091,35.95430124,35.57133909,35.7290291,74566100
6/21/2006,35.55632075,36.19459177,35.54130221,35.93553025,75008200
6/20/2006,35.56007605,35.8604379,35.45119395,35.59011013,65494700
6/19/2006,36.08195721,36.11199392,35.38736731,35.43241994,95804400
6/16/2006,36.04065667,36.14202818,35.72902894,35.80036636,94253500
6/15/2006,35.33275498,36.23361926,35.2991143,36.14390754,134057000
6/14/2006,34.91783463,35.21313858,34.73093364,35.16454544,163566400
6/13/2006,35.25425707,35.6654385,34.80943457,34.80943457,185688800
6/12/2006,36.05419273,36.07288395,35.28416176,35.34770735,95815900
6/9/2006,36.23361926,36.45789971,35.83365114,35.85607814,94972200
6/8/2006,35.94205419,36.28595127,35.30285317,36.00559978,204957200
6/7/2006,36.4392112,36.71582392,36.02055186,36.046718,108599400
6/6/2006,36.55135004,36.61489563,36.00933828,36.40182887,130498600
6/5/2006,37.16438786,37.16812401,36.38687637,36.51770931,86105100
6/2/2006,37.31390686,37.3811886,36.96627363,37.22045636,91702600
6/1/2006,36.61489578,37.19802875,36.57377756,37.11952809,73721700
5/31/2006,36.33080882,36.66349221,36.17380974,36.66349221,86926200
5/30/2006,36.83544089,36.84665458,36.11774182,36.13643005,72419900
5/26/2006,36.85039015,36.98870062,36.66349177,36.98870062,62989700
5/25/2006,36.44294763,36.74572911,36.25978541,36.74572911,78977900
5/24/2006,35.97943341,36.43173344,35.63553634,36.16259564,168405000
5/23/2006,36.54013661,36.70834638,35.78879387,35.78879387,92006500
5/22/2006,36.20371452,36.53639792,35.91214934,36.14764347,110852800
5/19/2006,36.42425924,36.6560146,36.02429111,36.51023183,124309400
5/18/2006,36.60368216,36.7532037,36.14016882,36.17754827,87906300
5/17/2006,37.09710112,37.25783896,36.38687697,36.4167815,144789500
5/16/2006,37.50454377,37.59425812,37.22419229,37.336334,62137600
5/15/2006,37.14195499,37.49707136,37.07467362,37.40735702,84029300
5/12/2006,37.72882748,37.8633962,37.29147953,37.31017075,91726500
5/11/2006,38.53249936,38.54745443,37.78863677,37.94936901,80626900
5/10/2006,38.49512227,38.62221345,38.30074337,38.54745418,64378200
5/9/2006,38.49885815,38.62969109,38.45773994,38.57361743,29864000
5/8/2006,38.53249922,38.6296911,38.47643116,38.47643116,30016700
5/5/2006,38.36055345,38.64090494,38.28579417,38.53624075,62588200
5/4/2006,37.99796474,38.1998152,37.95684615,38.10262892,42921400
5/3/2006,38.02412834,38.08767954,37.76246807,37.92694169,60821300
5/2/2006,37.9717964,38.14001178,37.8708736,38.11010687,49063500
5/1/2006,38.14374725,38.26710265,37.71387721,37.74377651,64990300
4/28/2006,37.88955927,38.24841179,37.85966034,38.14374761,55854400
4/27/2006,37.55687569,38.20355723,37.44099782,37.9792738,124478600
4/26/2006,37.78115895,38.02039185,37.70639968,37.74377651,67262400
4/25/2006,37.98300967,38.01291458,37.56435332,37.73256309,84359800
4/24/2006,37.92694127,37.99422861,37.7363045,37.93441918,52546400
4/21/2006,38.22598402,38.26336085,37.82601328,38.02412796,72342600
4/20/2006,37.96805995,38.28953003,37.8185414,38.01665608,86005500
4/19/2006,37.87460973,37.99422898,37.68397259,37.94936901,87269000
4/18/2006,37.1942872,37.94563256,37.1942872,37.85591821,92531800
4/17/2006,37.15691042,37.33633388,36.85413156,37.09336483,64167700
4/13/2006,37.06719586,37.31390666,36.96253205,37.11205621,51051800
4/12/2006,37.13448315,37.26905223,37.07467371,37.17560174,43033700
4/11/2006,37.53819037,37.6166858,36.94010495,37.08588735,72799400
4/10/2006,37.49707187,37.62416343,37.31764318,37.49707187,41496500
4/7/2006,37.99048774,38.11757892,37.35128933,37.42230685,80180900
4/6/2006,37.91199228,38.04656137,37.66528147,37.91946421,57906200
4/5/2006,37.82227777,38.07272435,37.7363048,37.97179632,50607200
4/4/2006,37.49333017,37.86713216,37.35502531,37.80358657,54809300
4/3/2006,37.62042665,37.91946375,37.40362075,37.49332986,61624700
3/31/2006,37.60173573,37.68397254,37.35876108,37.53071261,62925600
3/30/2006,37.63537658,37.96058244,37.42604822,37.51949872,70571700
3/29/2006,37.3737162,37.78115887,37.32885585,37.60547156,61505700
3/28/2006,37.56808969,37.79237312,37.23914768,37.30269327,82079900
3/27/2006,37.60547177,37.69892227,37.49707144,37.60173562,32523000
3/24/2006,37.59052192,37.80732782,37.49707142,37.6727591,43209200
3/23/2006,37.69144488,37.74004063,37.46716705,37.63537682,46704200
3/22/2006,37.41109317,37.78489515,37.3886658,37.73630463,51605700
3/21/2006,37.73256293,37.9643239,37.38866585,37.44099775,87102700
3/20/2006,37.83349111,37.93067776,37.67275925,37.74751852,45538500
3/17/2006,37.84844079,37.9306776,37.73630468,37.82601342,47286800
3/16/2006,37.77782223,37.9490923,37.71452797,37.78527015,65526400
3/15/2006,37.45762515,37.72197594,37.34593321,37.68474156,53398900
3/14/2006,36.92148759,37.48741199,36.88425322,37.46879481,69877300
3/13/2006,36.96988502,37.08903084,36.85446651,36.96616404,45479100
3/10/2006,36.54916329,36.96988534,36.44863764,36.87680499,60490800
3/9/2006,36.76138667,36.91031299,36.42629668,36.42629668,56313600
3/8/2006,36.5454393,36.82095898,36.35183329,36.74649582,66692400
3/7/2006,36.60501235,36.67947551,36.43374489,36.64596771,61780800
3/6/2006,37.08158274,37.09647336,36.60128778,36.72043062,57478400
3/3/2006,36.90659104,37.42784432,36.89914312,36.94009885,73402500
3/2/2006,36.9922237,37.1858323,36.8842531,37.16349414,60642300
3/1/2006,36.88053177,37.21189742,36.84329739,37.16721513,48641600
2/28/2006,37.10392133,37.36827212,36.70554043,36.74276922,74394800
2/27/2006,37.17838427,37.41666958,37.13370757,37.2007284,35858600
2/24/2006,37.07041374,37.20817078,36.94009902,37.18211127,36777400
2/23/2006,37.12998636,37.26774341,36.76138634,37.05924456,43423200
2/22/2006,36.94382579,37.27146488,36.8991435,37.12998648,42326700
2/21/2006,37.0704141,37.1783847,36.76510759,36.83957634,46456300
2/17/2006,37.04807497,37.08903069,36.87308355,36.95871598,40342600
2/16/2006,36.78372424,37.10764794,36.72415171,37.08903075,61017900
2/15/2006,36.53799369,36.77628198,36.37417154,36.73159969,85471300
2/14/2006,36.0837613,36.66830587,35.99068096,36.56405626,90964400
2/13/2006,36.13588578,36.20662796,35.89387652,36.06514696,52308700
2/10/2006,36.07259229,36.33321614,35.70771622,36.1507794,64508700
2/9/2006,36.25502862,36.50820716,36.05025373,36.06514696,62023300
2/8/2006,35.85664482,36.6943709,35.76356447,36.14333414,59422200
2/7/2006,36.05397524,36.15822783,35.68910214,35.71888822,71208100
2/6/2006,36.07631614,36.21035221,35.97578788,36.13588607,45511900
2/3/2006,36.12844085,36.80234143,35.96461833,36.01301936,86040400
2/2/2006,36.69437086,36.70926111,36.21035195,36.24758372,83626900
2/1/2006,36.59011926,36.8172327,36.55288749,36.80234207,63561000
1/31/2006,36.77628235,36.85818784,36.46725225,36.47097621,72937000
1/30/2006,36.82095921,36.95871663,36.78745177,36.82095921,33709600
1/27/2006,36.53054914,36.90287052,36.45235904,36.85818786,65771200
1/26/2006,36.37789569,36.53426993,36.19545896,36.41885142,71294000
1/25/2006,36.29970848,36.3518331,35.85292096,36.15822747,87747700
1/24/2006,36.14705522,36.3406642,36.0688681,36.11727175,53008800
1/23/2006,35.9906813,36.21779772,35.96089485,36.06886842,67017400
1/20/2006,36.76138664,36.77255591,35.90132499,35.90132499,114957800
1/19/2006,36.70554017,36.94382548,36.58639472,36.77255541,81530400
1/18/2006,36.50076226,36.99222351,36.34438803,36.59011865,75067600
1/17/2006,36.73159984,36.81351091,36.58639487,36.78000348,52066600
1/13/2006,36.86936251,36.99222373,36.73159988,36.91031265,44856700
1/12/2006,37.05924459,37.13370775,36.82095891,36.95499498,40509200
1/11/2006,37.03690604,37.19328027,36.92892986,37.14487701,49598900
1/10/2006,36.80234159,37.02201009,36.75393832,36.99222364,44960800
1/9/2006,36.8135112,37.05179688,36.79862095,36.94382591,43527400
1/6/2006,36.66458497,36.8730842,36.41885174,36.82095921,62885900
1/5/2006,36.34066463,36.5044838,36.24013599,36.42629668,47307500
1/4/2006,36.23269067,36.46725202,36.17311776,36.39651282,51899600
1/3/2006,35.61091457,36.28481553,35.31305635,36.173118,73256700
12/30/2005,35.46570927,35.56251097,35.30188712,35.3577357,44645600
12/29/2005,35.80824434,35.89760073,35.56251111,35.61091438,32788900
12/28/2005,35.81568958,35.90876992,35.72633319,35.81941354,30764300
12/27/2005,36.26992207,36.30343248,35.68165354,35.71516396,44499500
12/23/2005,36.20290424,36.2326907,36.06886817,36.19545893,27977300
12/22/2005,36.02791292,36.16939653,35.94228049,36.16939653,32247900
12/21/2005,35.99440492,36.19545884,35.83803069,35.92366312,51806900
12/20/2005,35.86036947,36.13216221,35.71888809,35.8492002,46603200
12/19/2005,36.18428997,36.23641497,35.79707536,35.80452067,48733000
12/16/2005,36.38906475,36.4188512,36.04652983,36.04652983,46238300
12/15/2005,36.34658133,36.40584011,36.10214645,36.1984403,55900300
12/14/2005,36.10585044,36.43917053,36.08733142,36.33547099,64375000
12/13/2005,35.8206732,36.29473122,35.77252775,36.15029193,88630900
12/12/2005,35.92807741,35.98363187,35.65030882,35.83178356,48389900
12/9/2005,35.72438203,35.95400221,35.59845878,35.78734217,50744500
12/8/2005,35.74660272,35.96881722,35.47253845,35.66512356,62608600
12/7/2005,35.95029812,35.98733615,35.54660888,35.69475287,66816500
12/6/2005,36.05400053,36.30954578,35.89844789,35.96881705,57935200
12/5/2005,35.92437306,35.93548602,35.73178794,35.87993193,59273400
12/2/2005,35.95029826,36.06511113,35.85030267,35.97992728,46699400
12/1/2005,35.67252967,36.04659212,35.65771757,35.92067147,65468200
11/30/2005,35.7243824,35.85770873,35.40216972,35.4466138,56007200
11/29/2005,35.90585702,36.02807558,35.69845425,35.69845425,51738900
11/28/2005,36.12807146,36.13547752,35.6799385,35.75030729,54498500
11/25/2005,36.02807578,36.11696099,35.96511304,36.08362727,15270000
11/23/2005,35.75771296,36.18732987,35.74289827,36.04659193,50854700
11/22/2005,35.50216507,35.8577085,35.45031494,35.77623194,66438800
11/21/2005,35.35032,35.63179291,35.28735948,35.57623845,50021200
